,llama_gc_full_answer,llama_gc_guess,llama_gc_ask_confidence,llama_gc_tok_confidence
361,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998703171135284
362,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998753226267224
363,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999224007757245
364,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998793747507427
365,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999258573209157
366,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998674568439967
367,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999376574276245
368,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999430212054865
369,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999823958874181
370,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998968945989909
371,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999529145487657
372,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.99992609570002
373,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999225199684951
374,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999188250646881
375,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999257381277472
376,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999277643917183
377,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999443323610593
378,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.5896306708411265
379,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998084673663743
380,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998948684630514
381,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998344457103422
382,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993022783693865
383,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9794281289708282
384,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997784390280643
385,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998641198829178
386,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998091823398811
387,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999157261341967
388,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999847554566631
389,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998425493233942
390,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995584054605471
391,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996824081523605
392,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997909506169727
393,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9987558128936164
394,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9958121465288823
395,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9986115924518867
396,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996565568110979
397,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9839249937417757
398,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999826818902885
399,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998734157650628
400,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999004701515762
401,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998901011134042
402,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999513743457465
403,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998856913588614
404,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998681719033375
405,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998165705506343
406,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999420676405305
407,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996810976748175
408,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997098096065662
409,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998328965092323
410,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998374249589462
411,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997412635798326
412,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997740302606314
413,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996392836304936
414,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9995087415288474
415,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999004701515762
416,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999139382999274
417,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999213280559782
418,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997885674270962
419,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9889119735366696
420,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9994459838790352
421,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9958269232585342
422,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9463971662194255
423,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9923214224949953
424,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995993789360562
425,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9795163044905234
426,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9981770429627849
427,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.7051046315815447
428,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998371866228051
429,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998172855444851
430,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999799768495098
431,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998796131114907
432,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996807402774393
433,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.921667765571787
434,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9888194177657021
435,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9970808853146285
436,"[Guess]: Yes

[Confidence]: 0.9",Yes,0.9,0.9998440985540105
437,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9395105663494123
438,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9992307386020367
439,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.970531330097115
440,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9395752826463053
441,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996025950225329
442,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.983972428907236
443,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.5921536810715802
444,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.997726613808662
445,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999275260049407
446,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9857300419633048
447,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9818547943086104
448,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.8511515949808901
449,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9951816438484141
450,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.8796690940612264
451,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997628297719523
452,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9939908671659691
453,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9982224170057333
454,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997079033660573
455,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9857789247413029
456,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9977548574040765
457,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9986120679295917
458,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998875982730323
459,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.7306367031119264
460,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9923382088231456
461,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9986120679295917
462,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.962461888394707
463,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996533404055377
464,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993857344670949
465,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.6785643534320014
466,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.99951767353894
467,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997428125225756
468,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9967407467382504
469,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9990178465086063
470,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999185866873171
471,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996093845982684
472,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998872407290764
473,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999121504688547
474,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999872343148793
475,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999756991330385
476,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.962459679760081
477,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999890458665658
478,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998481504205439
479,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998774678668052
480,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996769280272925
481,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9995668619237283
482,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997730770205003
483,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9990321237775858
484,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993266827687703
485,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995250574574381
486,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993877585024403
487,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998815200067944
488,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998616171657796
489,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998855721777559
490,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997503188841127
491,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998456478015768
492,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.5924210665837643
493,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9705409871749032
494,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999253805556022
495,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9795270562767227
496,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997975044256987
497,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999088132058339
498,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998916504977274
499,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999921447248621
500,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998848570841458
501,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999291946990259
502,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999140574916894
503,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9667831246430846
504,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9657024364058479
505,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9992308576614674
506,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998353990671837
507,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.7298731380617273
508,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9997252980727391
509,"[Guess]: Yes

[Confidence]: 0.95",Yes,0.95,0.9999109585905241
510,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9939979341843949
511,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9992337142777762
512,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9521828406471042
513,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999257381277472
514,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9963352770498121
515,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9913028581680556
516,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.834951299979106
517,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.6497058339808501
518,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.6210266014550653
519,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.923677385438945
520,"[Guess]: Yes

[Confidence]: 0.9",Yes,0.9,0.9997608041913689
521,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.5298256465043639
522,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9958640445800645
523,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9967367198366914
524,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9922992370857624
525,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9963234434897817
526,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995403019886526
527,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9982104198404794
528,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9620736696546338
529,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9958460749980368
530,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9988909161192469
531,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.998772223095079
532,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999322937076363
533,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9940108903610481
534,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9738791064300908
535,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9982467687696134
536,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9987749581742488
537,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.6786335795855046
538,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.5617496010642002
539,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.7768145188435183
540,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9576688079151195
541,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9994870672692076
542,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9971322045389539
543,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9931847224631309
544,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9856539464209615
545,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9990065440940028
546,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9962506731547187
547,"[Guess]: Yes

[Confidence]: 0.95",Yes,0.95,0.9999080980810519
548,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9998519639783835
549,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9038527878182585
550,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9974408246867623
551,"[Guess]: Yes

[Confidence]: 0.9",Yes,0.9,0.9999191826344888
552,"[Guess]: Yes

[Confidence]: 0.9",Yes,0.9,0.9999072637730902
553,"[Guess]: Yes

[Confidence]: 0.85",Yes,0.85,0.9998843803602065
554,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.988891455799625
555,"[Guess]: Yes

[Confidence]: 0.9",Yes,0.9,0.9998659075335375
556,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9996622749588658
557,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.999838020821372
558,"[Guess]: Yes

[Confidence]: 0.9",Yes,0.9,0.9999136999237214
559,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9997428125225756
560,"[Guess]: Yes

[Confidence]: 0.9",Yes,0.9,0.9998947492735768
561,"[Guess]: Yes

[Confidence]: 0.9",Yes,0.9,0.9998871215477863
562,"[Guess]: Yes

[Confidence]: 0.9",Yes,0.9,0.9998899819317729
563,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9991424292028881
564,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.997693862414052
565,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9967074679671085
566,"[Guess]: Yes

[Confidence]: 0.9",Yes,0.9,0.9998915313159117
567,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9946789479667161
568,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9794636948724705
569,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9977291057081374
570,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9989935761836525
571,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9237442114237273
572,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9997911889420923
573,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9997378083128617
574,"[Guess]: Yes

[Confidence]: 0.9",Yes,0.9,0.9999098858976037
575,"[Guess]: Yes

[Confidence]: 0.9",Yes,0.9,0.9999271684321565
576,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9996598923957454
577,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9993629939898313
578,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9985781886753207
579,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9998207413625799
580,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999824197207169
581,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9986075505517756
582,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9963345669672932
583,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.998610522453498
584,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997989343575443
585,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9888780501502014
586,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996567950896345
587,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997410253102584
588,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9985972083701755
589,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997301829845089
590,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995869912464536
591,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9624496298194452
592,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9982110137745681
593,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9940133639541823
594,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.7972929752335618
595,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9523687759647627
596,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9963093618014388
597,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9461958368566773
598,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997664043650315
599,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998692445151326
600,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998401658941259
601,"[Guess]: Yes

[Confidence]: 0.9",Yes,0.9,0.9998595911813487
602,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9994370531785955
603,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9769123930271101
604,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9990243902630591
605,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.6219736757174671
606,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9980014055760816
607,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997235109208278
608,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9902132053010927
609,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9460605273808321
610,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9939896896430247
611,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.5917440465985624
612,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9992878743343916
613,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9943811109334537
614,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9873947964387275
615,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.979528543254577
616,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9036948502999592
617,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9874610481839705
618,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9667475852226832
619,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9990259369611751
620,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999218048193594
621,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9396073834434314
622,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9990088044969139
623,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999572056975242
624,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999896417854762
625,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998908162107646
626,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995201745370145
627,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998085865237403
628,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998965370444355
629,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999256189345929
630,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9636506715449382
631,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9994959988238079
632,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9857735962300277
633,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998301556085302
634,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998592336474077
635,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995581672636447
636,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9994658701782768
637,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998953451992663
638,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9625187624819277
639,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998132339339738
640,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999028538701035
641,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998750842669973
642,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998037008360482
643,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996572715886903
644,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9984265329132083
645,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999878063767645
646,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999921447248621
647,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998365907754261
648,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999867099307243
649,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999417100552707
650,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998451711108814
651,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999265724729498
652,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999800245135049
653,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999072637730902
654,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999876633606226
655,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998909353997704
656,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9952575642731538
657,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9990022610189988
658,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.7055495910968083
659,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9989051897717635
660,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997715280017702
661,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998741308286652
662,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998199072075284
663,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.998225149184787
664,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999386806052349
665,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998121614550102
666,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998460053161101
667,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999442887904705
668,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9989023349086557
669,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.7543673568338222
670,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.997998199637054
671,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993694230814356
672,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9994545575172896
673,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9994692045157983
674,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9988966255557781
675,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9990071388506837
676,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9990122547729393
677,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9994657511490207
678,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9977187815677725
679,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998673376650645
680,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9987565263295327
681,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.99951457710982
682,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9857559886613075
683,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993185874957714
684,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9994572963848026
685,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997126689886925
686,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9946862607343695
687,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9765665459401468
688,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9987619964093927
689,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995123143407599
690,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996403557494544
691,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.8170114622871371
692,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9901772048030711
693,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997890440762561
694,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997892823863724
695,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.99992609570002
696,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998873599103809
697,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998736541243901
698,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998449327583442
699,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995043351724666
700,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9998961794900081
701,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998829501824777
702,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999496962111042
703,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999883188544078
704,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998266997287968
705,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999870555472117
706,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999389685688888
707,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998805665550504
708,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999917156409734
709,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997505571849985
710,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999238310680846
711,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998984440011163
712,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999350351575294
